Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,11268.25406,11209.17431,11361.43367,11699.45576,12512.53251,13822.59168,15199.45797,16770.72121,17092.58214,15885.57971,16056.37098,16458.35321,16249.55939,16451.16358,16489.07224,16525.07325,16900.16655,17391.42587,17745.19346,18148.24493,..
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,99.6170578,..,..,..,..,..,..,..,..,99.75656128,..,..
Belarus,BLR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,99.82321167,..,..,..,..,..,..,..,..,99.84999847,..,..
Belarus,BLR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.9,9.1,8.4,7.7,7.1,6.5,6,5.5,5,4.6,4.2,3.9,3.6,3.4,3.2,3,2.9,2.7,2.6,2.4,..
Belarus,BLR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.28602438,..,..,..,..,..,..,..,..,..,8.722221505,..,..,..,..,6.403379469,..,..,..,5.714505715,..
Belarus,BLR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.5,14.1,14.8,14.5,14.3,14.5,14.2,13.7,13.8,14.1,14.5,14.3,13.4,13.2,12.8,12.6,12.6,12.6,12.7,..,..
Belarus,BLR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,12.61,12.58,11.94,11.34,10.71,11.13,11.18,11.23,11.12,11.07,11.45,11.25,11.27,11.05,10.83,..,..,..,..,..,..
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,1276.288034,1244.373185,1479.314583,1819.766059,2378.623286,3125.810535,3847.434124,4735.657608,6377.369732,5351.355382,6029.3968,6519.230195,6940.159254,7978.872615,8318.51269,5949.106307,5022.626643,5761.74712,6330.075246,6663.295293,..
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8,4.6,4.4,4.3,4.1,4,3.9,3.9,3.8,3.7,3.6,3.6,3.5,3.4,3.3,3.2,3.1,2.9,2.8,2.7,..
Belgium,BEL,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.497930972,..,..,..,..,..,..,..,..,..,6.222769765,..,..,..,..,6.200559516,..,..,..,6.120963772,..
Belgium,BEL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.2,10.1,10.2,10.3,9.7,9.9,9.6,9.5,9.8,9.6,9.7,9.4,9.8,9.8,9.3,9.8,9.5,9.6,10.7,..,..
Belgium,BEL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.72,6.62,6.54,6.53,6.48,6.44,6.35,6.27,6.25,6.15,6.12,6.05,5.99,5.93,5.85,5.83,5.76,5.66,5.62,5.58,..
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,23041.53473,22995.15752,24887.56133,30587.66841,35364.37533,36795.97688,38672.70594,44262.896,48106.89292,44583.54481,44141.87814,47348.52502,44673.11588,46744.66254,47700.54036,40991.80814,41984.10303,44192.62303,47583.07494,46420.66377,..
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.90297699,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,84.22305298,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20,19.4,18.9,18.5,18.1,17.9,17.6,17.3,17,16.6,16.2,15.7,15.2,14.5,13.9,13.2,12.5,11.8,11.2,10.6,..
Belize,BLZ,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,18.37273602,..,..,..,..,..,..,..,..,..,18.66334994,..,..,..,..,18.85720109,..,..,..,18.84552916,..
Belize,BLZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.826,5.66,5.476,5.293,5.123,4.976,4.856,4.76,4.685,4.631,4.597,4.582,4.58,4.588,4.603,4.624,4.65,4.681,4.716,..,..
Belize,BLZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.9,..,..,1.299999952,1.3,1.2,1.3,1.2,1.2,1.1,1.2,1.09,1.08,0.89,1.27,..,1.22,1.04,..,..,..
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3364.332936,3404.453017,3525.638583,3650.366521,3802.295808,3883.192389,4153.894738,4252.48725,4404.330836,4186.489965,4270.864345,4423.489797,4505.621302,4568.502958,4705.60269,4775.955648,4818.403909,4887.577208,4884.734162,4815.163711,..
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,34.65784836,..,..,..,28.70211029,..,..,..,..,..,32.94881821,..,..,..,..,..,42.36240005,..,..
Benin,BEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,45.3096199,..,..,..,42.36270142,..,..,..,..,..,52.49246979,..,..,..,..,..,60.94807816,..,..
Benin,BEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,86.1,84.3,82.4,80.6,78.9,77.3,75.8,74.4,73.1,71.8,70.6,69.3,68.1,66.8,65.5,64.3,63,61.8,60.4,59,..
Benin,BEN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.228641899,..,..,..,..,..,..,..,..,..,8.404974076,..,..,..,..,8.994440258,..,..,..,9.191471024,..
Benin,BEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.69,12.451,12.18,11.891,11.592,11.293,11.006,10.739,10.497,10.282,10.094,9.928,9.775,9.628,9.481,9.332,9.18,9.025,8.871,..,..
Benin,BEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,0.5,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,511.400227,517.6142296,572.2287954,709.6905332,797.31268,822.4578309,855.2940392,964.926944,1120.888273,1084.3939,1036.533952,1130.273132,1145.140811,1251.210518,1291.409808,1076.797716,1087.287832,1136.592847,1240.829464,1219.432672,..
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8,7.2,6.7,7.2,6.8,7.1,7.1,7,6.8,7.2,7.3,6.6,6.5,6.8,7.6,7.4,8,7.8,7.5,..,..
Bermuda,BMU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,56284.16865,58883.95943,62583.1002,66111.72523,70359.31911,75882.03386,95221.85887,104287.3875,106935.4863,101407.764,101875.2841,97774.16207,98431.86518,99471.6389,98467.68399,102005.6256,106885.8785,111820.5815,113021.4174,117089.2863,..
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,52.81468964,..,..,..,..,..,..,55.31755829,..,..,..,..,66.5611496,..,..,..
Bhutan,BTN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,74.4052124,..,..,..,..,..,..,86.05901337,..,..,..,..,93.09062958,..,..,..
Bhutan,BTN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,57.4,54.7,52.1,49.5,47,44.6,42.2,40,37.8,35.8,34,32.3,30.9,29.6,28.5,27.4,26.4,25.5,24.7,23.8,..
Bhutan,BTN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,12.20212149,..,..,..,..,..,..,..,..,..,9.121435611,..,..,..,..,9.087785137,..,..,..,9.045744661,..
Bhutan,BTN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.838,8.433,8.052,7.705,7.398,7.135,6.918,6.743,6.603,6.495,6.414,6.356,6.316,6.288,6.27,6.257,6.248,6.243,6.245,..,..
Bhutan,BTN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,1.6,1.6,..,..,..,1.7,..,..,..,..,1.8,1.74,..,..,..,..,..,..,..,..
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,718.1878307,764.4366074,845.5102798,962.0969037,1068.421776,1228.441824,1330.965297,1757.182567,1828.149233,1819.213401,2258.183141,2563.257527,2538.9459,2472.714309,2652.214589,2752.664208,2930.562989,3286.574703,3243.486036,3316.175714,..
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,86.72367096,..,..,..,..,..,90.74346924,90.69811249,91.16783142,..,92.22615051,94.46057129,..,..,92.45507813,..,..,..,..,..
Bolivia,BOL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,97.32377625,..,..,..,..,..,99.44136047,99.12249756,99.38397217,..,99.00752258,98.99588013,..,..,99.39916992,..,..,..,..,..
Bolivia,BOL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.8,53,50.3,47.7,45.3,42.9,40.7,38.5,36.5,34.6,32.7,31,29.4,27.8,26.4,25.1,23.9,22.9,22,21.2,..
Bolivia,BOL,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,8.530875335,..,..,..,..,..,..,..,..,..,9.36407932,..,..,..,..,8.878784227,..,..,..,8.701779101,..
Bolivia,BOL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.409,9.159,8.925,8.706,8.5,8.306,8.12,7.941,7.769,7.604,7.448,7.304,7.175,7.062,6.966,6.89,6.834,6.795,6.772,..,..
Bolivia,BOL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,1,1,..,1.1,1.1,1.1,1.1,..,1.07,1.1,1.12,1.15,1.13,1.27,1.29,..,..,..
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,997.5824599,948.8712066,904.2266273,907.5371101,967.406992,1034.31124,1218.874459,1372.628225,1715.208922,1754.211061,1955.461544,2346.337155,2609.880814,2908.200095,3081.878823,3035.972214,3076.65895,3351.124044,3548.590155,3552.06876,..
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.6631012,..,..,..,..,..,..,..,..,..,..,98.14203644,..,96.99176788,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.79393005,..,..,..,..,..,..,..,..,..,..,99.46231079,..,99.66242981,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.7,8.4,8.2,8,7.9,7.8,7.5,7.2,6.9,6.6,6.3,6,5.8,5.6,5.5,5.4,5.3,5.3,5.2,5.1,..
Bosnia and Herzegovina,BIH,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.266563243,..,..,..,..,..,..,..,..,..,4.531219164,..,..,..,..,4.198070087,..,..,..,3.766587803,..
Bosnia and Herzegovina,BIH,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.289,8.341,8.437,8.565,8.722,8.899,9.086,9.271,9.446,9.606,9.747,9.87,9.981,10.088,10.194,10.305,10.427,10.563,10.712,..,..
Bosnia and Herzegovina,BIH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.38,3.24,3.21,3.17,3.05,3.12,3.32,3.39,3.35,3.33,3.4,3.46,3.5,3.5,3.49,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,1467.776477,1530.814816,1769.199828,2224.745864,2814.999895,2980.602109,3416.510596,4193.373652,5090.932345,4714.702495,4635.517779,5092.551943,4778.636088,5131.394506,5329.635045,4727.277712,4994.68314,5394.59122,6072.184623,6108.510696,..
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,81.18871307,..,..,..,..,..,..,..,..,..,86.82318115,..,..,..,..,..,..,..
Botswana,BWA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,93.95744324,..,..,..,..,..,..,..,..,..,97.4562912,..,..,..,..,..,..,..
Botswana,BWA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32,29.4,27.4,25.8,24.2,21,20,21.6,22.6,22.9,24.6,27.1,27,28.6,31,32.1,33,32.5,32.3,32.3,..
Botswana,BWA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,7.427854499,..,..,..,..,..,..,..,..,..,9.426219426,..,..,..,..,9.53532,..,..,..,9.385218149,..
Botswana,BWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.535,13.83,13.951,13.872,13.588,13.103,12.44,11.658,10.817,9.965,9.146,8.391,7.713,7.122,6.634,6.259,6,5.834,5.742,..,..
Botswana,BWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,2.2,..,..,..,2.4,1.8,..,1.8,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,3522.308678,3278.00825,3190.615453,4330.9449,5073.53765,5513.327998,5521.999631,5832.733942,5713.534983,5255.768461,6434.815724,7617.32516,7050.573472,7224.965281,7780.653384,6799.870178,7243.870253,7893.232534,8279.601739,7961.325181,..
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.36788177,..,..,..,88.61624146,..,89.61522675,90.0093689,90.03662109,90.29821014,90.37918091,91.41123962,91.33785248,91.48423767,91.72943115,92.04789734,92.80844116,93.07582092,93.22750092,..,..
Brazil,BRA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,94.18411255,..,..,..,96.84385681,..,97.58229828,97.80062866,97.84362793,98.0655365,97.51412201,98.48692322,98.61965942,98.73667908,98.84568787,98.96375275,99.11096191,99.15541077,99.20417023,..,..
Brazil,BRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.3,28.5,26.7,25,23.5,22,20.6,19.4,18.4,17.5,16.7,16,15.4,14.9,14.5,14,14.6,13.2,12.8,12.4,..
Brazil,BRA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,12.85099545,..,..,..,..,..,..,..,..,..,13.15749173,..,..,..,..,12.45394237,..,..,..,11.55365978,..
Brazil,BRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.189,6.149,6.114,6.083,6.057,6.037,6.022,6.016,6.017,6.027,6.045,6.071,6.106,6.147,6.195,6.25,6.311,6.378,6.452,..,..
Brazil,BRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.82,2.78,2.59,2.42,..,2.52,2.48,2.47,2.44,2.43,2.37,2.31,2.27,2.25,2.22,2.15,2.11,2.09,..,..,..
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,3749.75325,3156.798718,2829.283192,3070.910491,3637.462389,4790.437088,5886.463588,7348.030794,8831.023117,8597.915352,11286.24302,13245.6125,12370.0242,12300.32488,12112.58821,8814.000987,8710.09669,9925.386238,9001.234249,8717.186278,..
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,92.67112732,..,..,..,..,..,..,..,..,..,96.08556366,..,..,..,..,..,..,97.21411133,..,..
Brunei Darussalam,BRN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,98.8937912,..,..,..,..,..,..,..,..,..,99.36676788,..,..,..,..,..,..,99.7089386,..,..
Brunei Darussalam,BRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.2,8,7.9,7.8,7.7,7.6,7.6,7.7,7.7,7.8,7.9,8.1,8.2,8.4,8.6,8.8,9,9.2,9.4,9.6,..
Brunei Darussalam,BRN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.37206047,..,..,..,..,..,..,..,..,..,6.463524426,..,..,..,..,5.813970086,..,..,..,4.989989237,..
Brunei Darussalam,BRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.513,3.452,3.418,3.414,3.44,3.492,3.56,3.634,3.706,3.772,3.831,3.887,3.944,4.009,4.081,4.162,4.251,4.345,4.445,..,..
Brunei Darussalam,BRN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.46,..,2.7,..,2.6,2.58,2.79,..,2.7,2.6,2.46,2.46,2.44,2.42,2.43,2.77,2.76,2.85,..,..,..
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,18012.55626,16472.14862,16850.15113,18560.60857,21902.08805,26105.27903,30979.87917,32663.56659,37934.37651,27955.71386,35269.55311,47055.84112,47740.5149,44740.08502,41726.78397,31164.56203,27157.82341,28572.14678,31628.32879,31086.75112,..
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98.20355988,..,..,..,..,..,..,..,..,..,98.35244751,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,98.21247864,..,..,..,..,..,..,..,..,..,97.86505127,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.3,13.7,13.2,12.6,11.8,11,10.4,9.8,9.5,9.3,9.1,8.7,8.3,7.7,7.2,6.8,6.5,6.2,5.9,5.6,..
Bulgaria,BGR,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,3.938809661,..,..,..,..,..,..,..,..,..,2.732462557,..,..,..,..,2.708720282,..,..,..,2.47491822,..
Bulgaria,BGR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.1,14,14.4,14.4,14.3,14.8,14.9,15,14.8,14.5,14.9,14.7,15,14.4,15.1,15.3,15.1,15.5,15.4,..,..
Bulgaria,BGR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.41,7.2,6.49,6.29,6.13,6.41,6.28,6.46,6.61,6.72,6.62,6.45,6.61,6.82,7.13,7.24,7.27,7.45,..,..,..
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1621.242961,1770.913534,2092.957694,2719.497656,3389.707049,3899.907638,4523.050833,5885.104348,7265.735497,6988.233325,6812.406338,7809.425062,7395.849803,7655.129708,7876.866465,7055.935673,7548.855007,8334.081728,9427.73043,9828.148515,..
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,21.82291985,..,23.52219963,22.47257996,28.29365921,..,..,..,..,..,..,34.59939957,..,..,..,41.22444916,..,..
Burkina Faso,BFA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,31.22925949,..,32.9666214,32.73059845,39.25777817,..,..,..,..,..,..,50.09629822,..,..,..,58.29000092,..,..
Burkina Faso,BFA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,91,89.4,87.7,85.7,83.4,80.9,78.2,75.5,72.9,70.5,68.2,66.3,64.4,62.8,61.1,59.5,58,56.7,55.3,53.9,..
Burkina Faso,BFA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.730579005,..,..,..,..,..,..,..,..,..,7.883343013,..,..,..,..,9.925487759,..,..,..,11.12996961,..
Burkina Faso,BFA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.539,15.197,14.801,14.354,13.863,13.336,12.785,12.225,11.672,11.141,10.645,10.195,9.789,9.426,9.105,8.823,8.571,8.341,8.124,..,..
Burkina Faso,BFA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,0.9,..,..,..,0.4,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,254.7175291,267.0976444,294.6653166,374.6274468,418.376885,457.9336014,473.4497655,535.0625798,643.404581,624.1751645,647.8358465,751.1729572,758.0007014,787.4701763,792.8467784,653.3269795,688.2496628,734.9944298,813.096849,786.8956313,..
Burundi,BDI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,59.30361938,..,..,..,..,..,..,..,48.08406067,..,..,..,..,..,61.51348877,..,..,68.37532806,..,..,..
Burundi,BDI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,73.33006287,..,..,..,..,..,..,..,61.7387886,..,..,..,..,..,79.55960846,..,..,88.22177124,..,..,..
Burundi,BDI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,95.1,92,88.9,85.6,82.1,78.2,74.2,70,66.2,62.6,59.2,56,53.1,50.4,48,45.9,44.2,42.6,41.2,39.9,..
Burundi,BDI,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,17.29073248,..,..,..,..,..,..,..,..,..,9.741861358,..,..,..,..,11.92503456,..,..,..,12.06130383,..
Burundi,BDI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.005,14.407,13.814,13.248,12.722,12.239,11.791,11.36,10.936,10.519,10.113,9.728,9.373,9.052,8.767,8.517,8.3,8.106,7.929,..,..
Burundi,BDI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,0.7,..,..,..,..,1.9,..,..,0.79,..,..,..,..,..,..
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,136.4639708,134.3634475,123.117628,113.5673664,128.3366128,151.6814634,167.3764845,172.4958599,198.3529006,212.1368804,234.2356469,249.5779794,252.3589799,256.9760028,274.8579479,305.5497728,282.1931304,292.9976307,271.7520444,261.2474725,..
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.11044312,..,..,..,..,..,..,..,..,..,..,..,85.32778931,..,..,86.79029083,..,..,..,..,..
Cabo Verde,CPV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,95.87000275,..,..,..,..,..,..,..,..,..,..,..,98.12896729,..,..,98.11131287,..,..,..,..,..
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,31.1,28.4,26.3,24.9,24,23.6,23.4,23.3,23.1,22.7,22.1,21.3,20.3,19.2,17.9,16.7,15.5,14.5,13.6,12.8,..
Cabo Verde,CPV,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,12.87194223,..,..,..,..,..,..,..,..,..,15.1479179,..,..,..,..,16.1055877,..,..,..,14.05036729,..
Cabo Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.253,6.087,5.965,5.888,5.855,5.86,5.89,5.932,5.97,5.997,6.005,5.991,5.961,5.918,5.866,5.807,5.744,5.682,5.625,..,..
Cabo Verde,CPV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,2.1,..,..,2.1,..,2.1,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,1259.323656,1292.202785,1401.903733,1809.089925,2024.275248,2099.157484,2361.385134,3186.826892,3721.250949,3517.401245,3378.25486,3740.389099,3447.524041,3615.979041,3588.674054,3043.013984,3130.963386,3292.645755,3617.327489,3603.781793,..
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,73.6099472,..,..,..,76.87129211,76.13796234,..,..,..,..,78.05509186,80.52648926,..,..,..,..,..
Cambodia,KHM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,83.38285828,..,..,..,87.47138214,87.12393188,..,..,..,..,90.14186859,92.21235657,..,..,..,..,..
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,79.2,73.5,67.3,61.7,57,52.9,49.5,46.4,43.3,40.3,37.4,34.7,32.3,30.3,28.6,27.2,25.9,24.8,23.7,22.8,..
Cambodia,KHM,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,8.128189117,..,..,..,..,..,..,..,..,..,9.499940657,..,..,..,..,9.091817695,..,..,..,9.244724137,..
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.426,8.983,8.553,8.153,7.792,7.479,7.214,6.991,6.802,6.644,6.512,6.401,6.308,6.228,6.159,6.099,6.051,6.017,5.997,..,..
Cambodia,KHM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.6,..,..,0.1,..,..,..,..,..,0.84,0.7,..,0.7,..,0.8,0.9,..,..,..,..
