"Year","Country.of.origin","Country.of.origin..ISO.","Country.of.asylum","Country.of.asylum..ISO.","Refugees.under.UNHCR.s.mandate","Asylum.seekers","IDPs.of.concern.to.UNHCR","Venezuelans.displaced.abroad","Stateless.persons","Others.of.concern"
2012,"Iraq","IRQ","Iraq","IRQ",0,0,1131810,NA,0,0
2012,"Sudan","SDN","Iraq","IRQ",0,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Iraq","IRQ",63586,1185,0,NA,0,0
2012,"Sudan","SDN","Israel","ISR",10743,29,0,NA,0,0
2012,"Afghanistan","AFG","Italy","ITA",5058,1162,0,NA,0,0
2012,"Iraq","IRQ","Italy","ITA",1863,437,0,NA,0,0
2012,"Somalia","SOM","Italy","ITA",9284,494,0,NA,0,0
2012,"Sudan","SDN","Italy","ITA",2548,133,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Italy","ITA",445,507,0,NA,0,0
2012,"Afghanistan","AFG","Jordan","JOR",12,12,0,NA,0,0
2012,"Iraq","IRQ","Jordan","JOR",63037,1584,0,NA,0,0
2012,"Somalia","SOM","Jordan","JOR",318,144,0,NA,0,0
2012,"Sudan","SDN","Jordan","JOR",412,403,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Jordan","JOR",238798,491,0,NA,0,0
2012,"Afghanistan","AFG","Japan","JPN",34,0,0,NA,0,0
2012,"Iraq","IRQ","Japan","JPN",5,5,0,NA,0,0
2012,"Sudan","SDN","Japan","JPN",14,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Japan","JPN",0,18,0,NA,0,0
2012,"Afghanistan","AFG","Kazakhstan","KAZ",525,35,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Kazakhstan","KAZ",0,14,0,NA,0,0
2012,"Somalia","SOM","Kenya","KEN",512069,1223,0,NA,0,0
2012,"Sudan","SDN","Kenya","KEN",3157,2590,0,NA,0,0
2012,"Afghanistan","AFG","Kyrgyzstan","KGZ",377,150,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Kyrgyzstan","KGZ",7,34,0,NA,0,0
2012,"Afghanistan","AFG","Rep. of Korea","KOR",10,22,0,NA,0,0
2012,"Iraq","IRQ","Rep. of Korea","KOR",6,5,0,NA,0,0
2012,"Somalia","SOM","Rep. of Korea","KOR",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Rep. of Korea","KOR",0,146,0,NA,0,0
2012,"Iraq","IRQ","Kuwait","KWT",484,420,0,NA,0,0
2012,"Somalia","SOM","Kuwait","KWT",121,192,0,NA,0,0
2012,"Sudan","SDN","Kuwait","KWT",0,8,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Kuwait","KWT",15,8,0,NA,0,0
2012,"Iraq","IRQ","Liberia","LBR",5,0,0,NA,0,0
2012,"Sudan","SDN","Liberia","LBR",15,0,0,NA,0,0
2012,"Iraq","IRQ","Libya","LBY",2532,547,0,NA,0,0
2012,"Somalia","SOM","Libya","LBY",165,591,0,NA,0,0
2012,"Sudan","SDN","Libya","LBY",635,302,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Libya","LBY",0,3794,0,NA,0,0
2012,"Afghanistan","AFG","Lebanon","LBN",12,16,0,NA,0,0
2012,"Iraq","IRQ","Lebanon","LBN",6516,847,0,NA,0,0
2012,"Somalia","SOM","Lebanon","LBN",24,10,0,NA,0,0
2012,"Sudan","SDN","Lebanon","LBN",167,224,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Lebanon","LBN",126939,242,0,NA,0,0
2012,"Iraq","IRQ","Liechtenstein","LIE",5,0,0,NA,0,0
2012,"Somalia","SOM","Liechtenstein","LIE",23,0,0,NA,0,0
2012,"Afghanistan","AFG","Sri Lanka","LKA",5,0,0,NA,0,0
2012,"Afghanistan","AFG","Lithuania","LTU",136,16,0,NA,0,0
2012,"Iraq","IRQ","Lithuania","LTU",17,0,0,NA,0,0
2012,"Somalia","SOM","Lithuania","LTU",22,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Lithuania","LTU",5,5,0,NA,0,0
2012,"Afghanistan","AFG","Latvia","LVA",28,5,0,NA,0,0
2012,"Iraq","IRQ","Latvia","LVA",5,0,0,NA,0,0
2012,"Somalia","SOM","Latvia","LVA",7,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Latvia","LVA",17,15,0,NA,0,0
2012,"Iraq","IRQ","Mauritania","MRT",30,8,0,NA,0,0
2012,"Sudan","SDN","Mauritania","MRT",5,0,0,NA,0,0
2012,"Afghanistan","AFG","North Macedonia","MKD",0,216,0,NA,0,0
2012,"Iraq","IRQ","North Macedonia","MKD",0,5,0,NA,0,0
2012,"Somalia","SOM","North Macedonia","MKD",0,65,0,NA,0,0
2012,"Afghanistan","AFG","Rep. of Moldova","MDA",14,0,0,NA,0,0
2012,"Iraq","IRQ","Rep. of Moldova","MDA",5,0,0,NA,0,0
2012,"Sudan","SDN","Rep. of Moldova","MDA",7,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Rep. of Moldova","MDA",55,33,0,NA,0,0
2012,"Afghanistan","AFG","Mexico","MEX",0,6,0,NA,0,0
2012,"Iraq","IRQ","Mexico","MEX",31,5,0,NA,0,0
2012,"Afghanistan","AFG","Malaysia","MYS",349,115,0,NA,0,0
2012,"Iraq","IRQ","Malaysia","MYS",475,235,0,NA,0,0
2012,"Somalia","SOM","Malaysia","MYS",929,265,0,NA,0,0
2012,"Sudan","SDN","Malaysia","MYS",78,77,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Malaysia","MYS",5,83,0,NA,0,0
2012,"Somalia","SOM","Malawi","MWI",55,16,0,NA,0,0
2012,"Sudan","SDN","Malawi","MWI",5,0,0,NA,0,0
2012,"Afghanistan","AFG","Mongolia","MNG",0,5,0,NA,0,0
2012,"Iraq","IRQ","Morocco","MAR",147,13,0,NA,0,0
2012,"Somalia","SOM","Morocco","MAR",7,5,0,NA,0,0
2012,"Sudan","SDN","Morocco","MAR",5,22,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Morocco","MAR",0,842,0,NA,0,0
2012,"Somalia","SOM","Mozambique","MOZ",89,1132,0,NA,0,0
2012,"Sudan","SDN","Mozambique","MOZ",5,9,0,NA,0,0
2012,"Iraq","IRQ","Malta","MLT",24,0,0,NA,0,0
2012,"Somalia","SOM","Malta","MLT",5041,198,0,NA,0,0
2012,"Sudan","SDN","Malta","MLT",301,6,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Malta","MLT",191,139,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Montenegro","MNE",0,7,0,NA,0,0
2012,"Somalia","SOM","Namibia","NAM",5,10,0,NA,0,0
2012,"Sudan","SDN","Namibia","NAM",5,0,0,NA,0,0
2012,"Iraq","IRQ","Nepal","NPL",5,0,0,NA,0,0
2012,"Somalia","SOM","Nepal","NPL",50,0,0,NA,0,0
2012,"Afghanistan","AFG","Netherlands","NLD",6126,1473,0,NA,0,0
2012,"Iraq","IRQ","Netherlands","NLD",18012,1384,0,NA,0,0
2012,"Somalia","SOM","Netherlands","NLD",16286,1595,0,NA,0,0
2012,"Sudan","SDN","Netherlands","NLD",1233,128,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Netherlands","NLD",1449,231,0,NA,0,0
2012,"Iraq","IRQ","Niger","NER",6,0,0,NA,0,0
2012,"Somalia","SOM","Niger","NER",9,0,0,NA,0,0
2012,"Sudan","SDN","Niger","NER",9,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Niger","NER",0,6,0,NA,0,0
2012,"Somalia","SOM","Nigeria","NGA",21,0,0,NA,0,0
2012,"Sudan","SDN","Nigeria","NGA",146,8,0,NA,0,0
2012,"Afghanistan","AFG","Norway","NOR",5984,958,0,NA,0,0
2012,"Iraq","IRQ","Norway","NOR",5727,550,0,NA,0,0
2012,"Somalia","SOM","Norway","NOR",8870,1428,0,NA,0,0
2012,"Sudan","SDN","Norway","NOR",800,259,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Norway","NOR",565,306,0,NA,0,0
2012,"Afghanistan","AFG","Nauru","NRU",0,66,0,NA,0,0
2012,"Iraq","IRQ","Nauru","NRU",0,23,0,NA,0,0
2012,"Afghanistan","AFG","New Zealand","NZL",29,16,0,NA,0,0
2012,"Iraq","IRQ","New Zealand","NZL",188,0,0,NA,0,0
2012,"Somalia","SOM","New Zealand","NZL",45,12,0,NA,0,0
2012,"Sudan","SDN","New Zealand","NZL",14,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","New Zealand","NZL",41,5,0,NA,0,0
2012,"Iraq","IRQ","Oman","OMN",131,11,0,NA,0,0
2012,"Sudan","SDN","Oman","OMN",0,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Oman","OMN",7,5,0,NA,0,0
2012,"Afghanistan","AFG","Pakistan","PAK",1637740,3220,0,NA,0,0
2012,"Iraq","IRQ","Pakistan","PAK",72,0,0,NA,0,0
2012,"Somalia","SOM","Pakistan","PAK",517,25,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Pakistan","PAK",11,0,0,NA,0,0
2012,"Somalia","SOM","Panama","PAN",0,105,0,NA,0,0
2012,"Sudan","SDN","Panama","PAN",5,0,0,NA,0,0
2012,"Iraq","IRQ","Paraguay","PRY",6,0,0,NA,0,0
2012,"Iraq","IRQ","Peru","PER",9,0,0,NA,0,0
2012,"Afghanistan","AFG","Philippines","PHL",5,0,0,NA,0,0
2012,"Iraq","IRQ","Philippines","PHL",23,5,0,NA,0,0
2012,"Somalia","SOM","Philippines","PHL",5,0,0,NA,0,0
2012,"Sudan","SDN","Philippines","PHL",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Philippines","PHL",0,5,0,NA,0,0
2012,"Afghanistan","AFG","Papua New Guinea","PNG",0,13,0,NA,0,0
2012,"Iraq","IRQ","Papua New Guinea","PNG",0,5,0,NA,0,0
2012,"Somalia","SOM","Papua New Guinea","PNG",5,0,0,NA,0,0
2012,"Afghanistan","AFG","Poland","POL",72,72,0,NA,0,0
2012,"Iraq","IRQ","Poland","POL",137,24,0,NA,0,0
2012,"Somalia","SOM","Poland","POL",48,9,0,NA,0,0
2012,"Sudan","SDN","Poland","POL",7,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Poland","POL",17,83,0,NA,0,0
2012,"Afghanistan","AFG","Portugal","PRT",6,5,0,NA,0,0
2012,"Iraq","IRQ","Portugal","PRT",6,5,0,NA,0,0
2012,"Somalia","SOM","Portugal","PRT",40,9,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Portugal","PRT",0,9,0,NA,0,0
2012,"Iraq","IRQ","Qatar","QAT",64,44,0,NA,0,0
2012,"Somalia","SOM","Qatar","QAT",8,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Qatar","QAT",8,0,0,NA,0,0
2012,"Afghanistan","AFG","Romania","ROU",125,0,0,NA,0,0
2012,"Iraq","IRQ","Romania","ROU",487,0,0,NA,0,0
2012,"Somalia","SOM","Romania","ROU",94,0,0,NA,0,0
2012,"Sudan","SDN","Romania","ROU",15,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Romania","ROU",152,10,0,NA,0,0
2012,"Afghanistan","AFG","South Africa","ZAF",20,0,0,NA,0,0
2012,"Iraq","IRQ","South Africa","ZAF",5,5,0,NA,0,0
2012,"Somalia","SOM","South Africa","ZAF",17864,5526,0,NA,0,0
2012,"Sudan","SDN","South Africa","ZAF",182,36,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","South Africa","ZAF",0,8,0,NA,0,0
2012,"Afghanistan","AFG","Russian Federation","RUS",1300,348,0,NA,0,1092
2012,"Iraq","IRQ","Russian Federation","RUS",19,6,0,NA,0,0
2012,"Somalia","SOM","Russian Federation","RUS",5,0,0,NA,0,0
2012,"Sudan","SDN","Russian Federation","RUS",0,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Russian Federation","RUS",53,91,0,NA,0,1400
2012,"Somalia","SOM","Rwanda","RWA",5,0,0,NA,0,0
2012,"Afghanistan","AFG","Saudi Arabia","SAU",0,7,0,NA,0,0
2012,"Iraq","IRQ","Saudi Arabia","SAU",50,42,0,NA,0,0
2012,"Somalia","SOM","Saudi Arabia","SAU",20,19,0,NA,0,0
2012,"Sudan","SDN","Saudi Arabia","SAU",31,8,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Saudi Arabia","SAU",14,12,0,NA,0,0
2012,"Afghanistan","AFG","Serbia and Kosovo: S/RES/1244 (1999)","SRB",0,81,0,NA,0,0
2012,"Iraq","IRQ","Serbia and Kosovo: S/RES/1244 (1999)","SRB",18,7,0,NA,0,0
2012,"Somalia","SOM","Serbia and Kosovo: S/RES/1244 (1999)","SRB",0,46,0,NA,0,0
2012,"Sudan","SDN","Serbia and Kosovo: S/RES/1244 (1999)","SRB",0,17,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Serbia and Kosovo: S/RES/1244 (1999)","SRB",0,49,0,NA,0,0
2012,"Somalia","SOM","Senegal","SEN",0,10,0,NA,0,0
2012,"Sudan","SDN","Senegal","SEN",0,6,0,NA,0,0
2012,"Sudan","SDN","Sierra Leone","SLE",7,7,0,NA,0,0
2012,"Somalia","SOM","Somalia","SOM",0,0,1132963,NA,0,38
2012,"Sudan","SDN","Somalia","SOM",5,0,0,NA,0,0
2012,"Afghanistan","AFG","Spain","ESP",92,35,0,NA,0,0
2012,"Iraq","IRQ","Spain","ESP",248,35,0,NA,0,0
2012,"Somalia","SOM","Spain","ESP",196,75,0,NA,0,0
2012,"Sudan","SDN","Spain","ESP",44,20,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Spain","ESP",32,320,0,NA,0,0
2012,"Iraq","IRQ","Sudan","SDN",15,5,0,NA,0,0
2012,"Somalia","SOM","Sudan","SDN",372,103,0,NA,0,0
2012,"Sudan","SDN","Sudan","SDN",0,0,1873300,NA,0,0
2012,"Syrian Arab Rep.","SYR","Sudan","SDN",0,32,0,NA,0,0
2012,"Sudan","SDN","South Sudan","SSD",176834,0,0,NA,0,0
2012,"Afghanistan","AFG","Slovakia","SVK",209,0,0,NA,0,0
2012,"Iraq","IRQ","Slovakia","SVK",95,0,0,NA,0,0
2012,"Somalia","SOM","Slovakia","SVK",161,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Slovakia","SVK",24,0,0,NA,0,0
2012,"Afghanistan","AFG","Slovenia","SVN",18,18,0,NA,0,0
2012,"Iraq","IRQ","Slovenia","SVN",5,0,0,NA,0,0
2012,"Somalia","SOM","Slovenia","SVN",20,11,0,NA,0,0
2012,"Sudan","SDN","Slovenia","SVN",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Slovenia","SVN",0,8,0,NA,0,0
2012,"Somalia","SOM","Eswatini","SWZ",22,58,0,NA,0,0
2012,"Afghanistan","AFG","Sweden","SWE",8454,2353,0,NA,0,0
2012,"Iraq","IRQ","Sweden","SWE",24741,898,0,NA,0,0
2012,"Somalia","SOM","Sweden","SWE",19416,2563,0,NA,0,0
2012,"Sudan","SDN","Sweden","SWE",295,142,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Sweden","SWE",6051,3751,0,NA,0,0
2012,"Afghanistan","AFG","Switzerland","CHE",2099,2228,0,NA,0,0
2012,"Iraq","IRQ","Switzerland","CHE",4120,469,0,NA,0,0
2012,"Somalia","SOM","Switzerland","CHE",4135,810,0,NA,0,0
2012,"Sudan","SDN","Switzerland","CHE",155,120,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Switzerland","CHE",1391,1692,0,NA,0,0
2012,"Afghanistan","AFG","Syrian Arab Rep.","SYR",1737,192,0,NA,0,0
2012,"Iraq","IRQ","Syrian Arab Rep.","SYR",471418,693,0,NA,0,0
2012,"Somalia","SOM","Syrian Arab Rep.","SYR",2217,73,0,NA,0,0
2012,"Sudan","SDN","Syrian Arab Rep.","SYR",598,679,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Syrian Arab Rep.","SYR",0,0,2016500,NA,0,0
2012,"Somalia","SOM","United Rep. of Tanzania","TZA",2105,6,0,NA,0,0
2012,"Afghanistan","AFG","Thailand","THA",0,8,0,NA,0,0
2012,"Iraq","IRQ","Thailand","THA",86,5,0,NA,0,0
2012,"Somalia","SOM","Thailand","THA",136,18,0,NA,0,0
2012,"Sudan","SDN","Thailand","THA",8,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Thailand","THA",10,60,0,NA,0,0
2012,"Afghanistan","AFG","Tajikistan","TJK",2196,2122,0,NA,0,0
2012,"Iraq","IRQ","Tajikistan","TJK",5,0,0,NA,0,0
2012,"Afghanistan","AFG","Turkmenistan","TKM",19,0,0,NA,0,0
2012,"Iraq","IRQ","Togo","TGO",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Togo","TGO",0,8,0,NA,0,0
2012,"Iraq","IRQ","Tunisia","TUN",137,0,0,NA,0,0
2012,"Somalia","SOM","Tunisia","TUN",510,0,0,NA,0,0
2012,"Sudan","SDN","Tunisia","TUN",427,19,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Tunisia","TUN",6,30,0,NA,0,0
2012,"Afghanistan","AFG","Turkey","TUR",3517,14586,0,NA,0,0
2012,"Iraq","IRQ","Turkey","TUR",9478,3432,0,NA,0,0
2012,"Somalia","SOM","Turkey","TUR",1669,391,0,NA,0,0
2012,"Sudan","SDN","Turkey","TUR",179,34,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Turkey","TUR",248466,200,0,NA,0,0
2012,"Afghanistan","AFG","United Arab Emirates","ARE",0,6,0,NA,0,0
2012,"Iraq","IRQ","United Arab Emirates","ARE",548,32,0,NA,0,0
2012,"Somalia","SOM","United Arab Emirates","ARE",19,17,0,NA,0,0
2012,"Sudan","SDN","United Arab Emirates","ARE",6,13,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","United Arab Emirates","ARE",16,14,0,NA,0,0
2012,"Somalia","SOM","Uganda","UGA",19000,8143,0,NA,0,0
2012,"Sudan","SDN","Uganda","UGA",7910,1539,0,NA,0,0
2012,"Afghanistan","AFG","Ukraine","UKR",1480,2105,0,NA,0,0
2012,"Iraq","IRQ","Ukraine","UKR",77,184,0,NA,0,0
2012,"Somalia","SOM","Ukraine","UKR",112,269,0,NA,0,0
2012,"Sudan","SDN","Ukraine","UKR",53,83,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Ukraine","UKR",63,453,0,NA,0,0
2012,"Somalia","SOM","Uruguay","URY",5,0,0,NA,0,0
2012,"Afghanistan","AFG","United States of America","USA",1017,130,0,NA,0,0
2012,"Iraq","IRQ","United States of America","USA",4759,325,0,NA,0,0
2012,"Somalia","SOM","United States of America","USA",2412,0,0,NA,0,0
2012,"Sudan","SDN","United States of America","USA",1427,80,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","United States of America","USA",1425,367,0,NA,0,0
2012,"Afghanistan","AFG","Uzbekistan","UZB",173,0,0,NA,0,0
2012,"Afghanistan","AFG","Venezuela (Bolivarian Republic of)","VEN",5,0,0,NA,0,0
2012,"Iraq","IRQ","Venezuela (Bolivarian Republic of)","VEN",0,8,0,NA,0,0
2012,"Somalia","SOM","Venezuela (Bolivarian Republic of)","VEN",0,9,0,NA,0,0
2012,"Iraq","IRQ","Yemen","YEM",3431,143,0,NA,0,0
2012,"Somalia","SOM","Yemen","YEM",226909,0,0,NA,0,0
2012,"Sudan","SDN","Yemen","YEM",56,31,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Yemen","YEM",42,131,0,NA,0,0
2012,"Somalia","SOM","Zambia","ZMB",2177,377,0,NA,0,0
2012,"Sudan","SDN","Zambia","ZMB",28,5,0,NA,0,0
2012,"Somalia","SOM","Zimbabwe","ZWE",22,7,0,NA,0,0
2012,"Sudan","SDN","Zimbabwe","ZWE",14,0,0,NA,0,0
2013,"Afghanistan","AFG","Afghanistan","AFG",0,0,631286,NA,0,275486
2013,"Iraq","IRQ","Albania","ALB",5,0,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Albania","ALB",0,15,0,NA,0,0
2013,"Iraq","IRQ","Algeria","DZA",15,5,0,NA,0,0
2013,"Somalia","SOM","Algeria","DZA",5,0,0,NA,0,0
2013,"Sudan","SDN","Algeria","DZA",0,20,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Algeria","DZA",0,1079,0,NA,0,0
2013,"Somalia","SOM","Angola","AGO",215,1353,0,NA,0,0
2013,"Sudan","SDN","Angola","AGO",281,1555,0,NA,0,0
2013,"Afghanistan","AFG","Egypt","EGY",0,29,0,NA,0,0
2013,"Iraq","IRQ","Egypt","EGY",5506,1483,0,NA,0,0
2013,"Somalia","SOM","Egypt","EGY",6316,1781,0,NA,0,0
2013,"Sudan","SDN","Egypt","EGY",12927,13488,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Egypt","EGY",131659,0,0,NA,0,0
2013,"Iraq","IRQ","Argentina","ARG",25,0,0,NA,0,0
2013,"Somalia","SOM","Argentina","ARG",5,0,0,NA,0,0
2013,"Sudan","SDN","Argentina","ARG",5,0,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Argentina","ARG",159,12,0,NA,0,0
2013,"Iraq","IRQ","Armenia","ARM",967,5,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Armenia","ARM",11090,42,0,NA,0,0
2013,"Afghanistan","AFG","Australia","AUS",8368,939,0,NA,0,0
2013,"Iraq","IRQ","Australia","AUS",2963,584,0,NA,0,0
2013,"Somalia","SOM","Australia","AUS",67,38,0,NA,0,0
2013,"Sudan","SDN","Australia","AUS",56,19,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Australia","AUS",265,138,0,NA,0,0
2013,"Afghanistan","AFG","Austria","AUT",11906,6248,0,NA,0,0
2013,"Iraq","IRQ","Austria","AUT",2966,699,0,NA,0,0
2013,"Somalia","SOM","Austria","AUT",2278,812,0,NA,0,0
2013,"Sudan","SDN","Austria","AUT",265,98,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Austria","AUT",2748,1561,0,NA,0,0
2013,"Afghanistan","AFG","Azerbaijan","AZE",603,164,0,NA,0,0
2013,"Iraq","IRQ","Azerbaijan","AZE",9,12,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Azerbaijan","AZE",9,5,0,NA,0,0
2013,"Iraq","IRQ","Bahrain","BHR",294,47,0,NA,0,0
2013,"Somalia","SOM","Burundi","BDI",17,5,0,NA,0,0
2013,"Afghanistan","AFG","Belgium","BEL",4328,580,0,NA,0,0
2013,"Iraq","IRQ","Belgium","BEL",3058,505,0,NA,0,0
2013,"Somalia","SOM","Belgium","BEL",559,238,0,NA,0,0
2013,"Sudan","SDN","Belgium","BEL",129,46,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Belgium","BEL",1987,378,0,NA,0,0
2013,"Iraq","IRQ","Bangladesh","BGD",5,0,0,NA,0,0
2013,"Somalia","SOM","Bangladesh","BGD",12,0,0,NA,0,0
2013,"Sudan","SDN","Burkina Faso","BFA",7,0,0,NA,0,0
2013,"Afghanistan","AFG","Belarus","BLR",405,39,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Belarus","BLR",35,25,0,NA,0,0
2013,"Iraq","IRQ","Bolivia (Plurinational State of)","BOL",16,0,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Bolivia (Plurinational State of)","BOL",5,0,0,NA,0,0
2013,"Somalia","SOM","Botswana","BWA",450,45,0,NA,0,0
2013,"Sudan","SDN","Botswana","BWA",7,0,0,NA,0,0
2013,"Afghanistan","AFG","Brazil","BRA",41,7,0,NA,0,0
2013,"Iraq","IRQ","Brazil","BRA",217,14,0,NA,0,0
2013,"Somalia","SOM","Brazil","BRA",45,99,0,NA,0,0
2013,"Sudan","SDN","Brazil","BRA",46,24,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Brazil","BRA",333,70,0,NA,0,0
2013,"Afghanistan","AFG","Bosnia and Herzegovina","BIH",0,6,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Bosnia and Herzegovina","BIH",48,18,0,NA,0,0
2013,"Afghanistan","AFG","Bulgaria","BGR",268,584,0,NA,0,0
2013,"Iraq","IRQ","Bulgaria","BGR",1200,239,0,NA,0,0
2013,"Somalia","SOM","Bulgaria","BGR",86,65,0,NA,0,0
2013,"Sudan","SDN","Bulgaria","BGR",24,26,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Bulgaria","BGR",2104,2500,0,NA,0,0
2013,"Afghanistan","AFG","Canada","CAN",2700,385,0,NA,0,0
2013,"Iraq","IRQ","Canada","CAN",1730,205,0,NA,0,0
2013,"Somalia","SOM","Canada","CAN",3225,306,0,NA,0,0
2013,"Sudan","SDN","Canada","CAN",905,100,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Canada","CAN",592,435,0,NA,0,0
2013,"Sudan","SDN","Central African Rep.","CAF",2172,478,0,NA,0,0
2013,"Somalia","SOM","Chad","TCD",12,23,0,NA,0,0
2013,"Sudan","SDN","Chad","TCD",352948,10,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Chad","TCD",15,0,0,NA,0,0
2013,"Afghanistan","AFG","China","CHN",7,0,0,NA,0,0
2013,"Iraq","IRQ","China","CHN",15,0,0,NA,0,0
2013,"Somalia","SOM","China","CHN",82,199,0,NA,0,0
2013,"Afghanistan","AFG","Chile","CHL",14,0,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Chile","CHL",5,5,0,NA,0,0
2013,"Sudan","SDN","Cameroon","CMR",62,86,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Cameroon","CMR",0,7,0,NA,0,0
2013,"Sudan","SDN","Congo","COG",31,14,0,NA,0,0
2013,"Somalia","SOM","Dem. Rep. of the Congo","COD",30,88,0,NA,0,0
2013,"Sudan","SDN","Dem. Rep. of the Congo","COD",2564,0,0,NA,0,0
2013,"Iraq","IRQ","Colombia","COL",5,0,0,NA,0,0
2013,"Somalia","SOM","Colombia","COL",11,0,0,NA,0,0
2013,"Somalia","SOM","Costa Rica","CRI",15,6,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Costa Rica","CRI",0,5,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Cuba","CUB",24,0,0,NA,0,0
2013,"Afghanistan","AFG","Cyprus","CYP",7,23,0,NA,0,0
2013,"Iraq","IRQ","Cyprus","CYP",648,472,0,NA,0,0
2013,"Somalia","SOM","Cyprus","CYP",11,46,0,NA,0,0
2013,"Sudan","SDN","Cyprus","CYP",5,5,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Cyprus","CYP",316,1319,0,NA,0,0
2013,"Afghanistan","AFG","Czechia","CZE",238,10,0,NA,0,0
2013,"Iraq","IRQ","Czechia","CZE",162,5,0,NA,0,0
2013,"Somalia","SOM","Czechia","CZE",29,0,0,NA,0,0
2013,"Sudan","SDN","Czechia","CZE",20,0,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Czechia","CZE",149,25,0,NA,0,0
2013,"Afghanistan","AFG","Denmark","DNK",2139,209,0,NA,0,0
2013,"Iraq","IRQ","Denmark","DNK",1034,35,0,NA,0,0
2013,"Somalia","SOM","Denmark","DNK",798,357,0,NA,0,0
2013,"Sudan","SDN","Denmark","DNK",65,15,0,NA,0,0
2013,"Syrian Arab Rep.","SYR","Denmark","DNK",3271,86,0,NA,0,0
2013,"Iraq","IRQ","Djibouti","DJI",5,5,0,NA,0,0
2013,"Somalia","SOM","Djibouti","DJI",19169,45,0,NA,0,0
2013,"Sudan","SDN","Djibouti","DJI",0,5,0,NA,0,0
